embedding_index,filename,image_path,identity_id,label,split,images_per_identity
348,012239.png,/nas-ctm01/datasets/public/celeba/012239.png,4157,58,train,30
349,012241.png,/nas-ctm01/datasets/public/celeba/012241.png,6876,132,test,30
350,012260.png,/nas-ctm01/datasets/public/celeba/012260.png,6851,130,train,30
351,012277.png,/nas-ctm01/datasets/public/celeba/012277.png,6143,111,train,30
352,012320.png,/nas-ctm01/datasets/public/celeba/012320.png,8148,153,test,30
353,012370.png,/nas-ctm01/datasets/public/celeba/012370.png,2870,41,val,29
354,012405.png,/nas-ctm01/datasets/public/celeba/012405.png,5382,87,train,29
355,012576.png,/nas-ctm01/datasets/public/celeba/012576.png,6483,123,test,30
356,012604.png,/nas-ctm01/datasets/public/celeba/012604.png,4309,60,train,26
357,012744.png,/nas-ctm01/datasets/public/celeba/012744.png,9245,181,train,30
358,012777.png,/nas-ctm01/datasets/public/celeba/012777.png,2261,33,test,30
359,012795.png,/nas-ctm01/datasets/public/celeba/012795.png,7151,140,train,29
360,012801.png,/nas-ctm01/datasets/public/celeba/012801.png,8148,153,train,30
361,012827.png,/nas-ctm01/datasets/public/celeba/012827.png,3600,51,train,30
362,012925.png,/nas-ctm01/datasets/public/celeba/012925.png,8148,153,train,30
363,012964.png,/nas-ctm01/datasets/public/celeba/012964.png,534,2,train,30
364,012978.png,/nas-ctm01/datasets/public/celeba/012978.png,5911,103,train,29
365,013014.png,/nas-ctm01/datasets/public/celeba/013014.png,8820,169,val,28
366,013068.png,/nas-ctm01/datasets/public/celeba/013068.png,2245,32,train,30
367,013077.png,/nas-ctm01/datasets/public/celeba/013077.png,3263,48,train,28
368,013098.png,/nas-ctm01/datasets/public/celeba/013098.png,1852,19,train,30
369,013141.png,/nas-ctm01/datasets/public/celeba/013141.png,5951,104,train,25
370,013245.png,/nas-ctm01/datasets/public/celeba/013245.png,6112,110,train,27
371,013258.png,/nas-ctm01/datasets/public/celeba/013258.png,534,2,train,30
372,013261.png,/nas-ctm01/datasets/public/celeba/013261.png,4157,58,train,30
373,013279.png,/nas-ctm01/datasets/public/celeba/013279.png,6044,107,train,29
374,013303.png,/nas-ctm01/datasets/public/celeba/013303.png,8702,164,train,30
375,013357.png,/nas-ctm01/datasets/public/celeba/013357.png,6483,123,train,30
376,013417.png,/nas-ctm01/datasets/public/celeba/013417.png,5394,88,train,30
377,013418.png,/nas-ctm01/datasets/public/celeba/013418.png,5482,92,train,29
378,013425.png,/nas-ctm01/datasets/public/celeba/013425.png,6876,132,train,30
379,013452.png,/nas-ctm01/datasets/public/celeba/013452.png,6751,127,train,28
380,013581.png,/nas-ctm01/datasets/public/celeba/013581.png,661,3,val,30
381,013583.png,/nas-ctm01/datasets/public/celeba/013583.png,6044,107,train,29
382,013592.png,/nas-ctm01/datasets/public/celeba/013592.png,6354,117,train,30
383,013599.png,/nas-ctm01/datasets/public/celeba/013599.png,4439,64,train,30
384,013656.png,/nas-ctm01/datasets/public/celeba/013656.png,9056,174,test,27
385,013665.png,/nas-ctm01/datasets/public/celeba/013665.png,1467,13,val,30
386,013698.png,/nas-ctm01/datasets/public/celeba/013698.png,6043,106,train,29
387,013717.png,/nas-ctm01/datasets/public/celeba/013717.png,5479,91,train,29
388,013746.png,/nas-ctm01/datasets/public/celeba/013746.png,1341,9,train,29
389,013767.png,/nas-ctm01/datasets/public/celeba/013767.png,7004,138,train,30
390,013814.png,/nas-ctm01/datasets/public/celeba/013814.png,5394,88,train,30
391,013859.png,/nas-ctm01/datasets/public/celeba/013859.png,1371,10,train,30
392,013862.png,/nas-ctm01/datasets/public/celeba/013862.png,6803,128,val,29
393,013893.png,/nas-ctm01/datasets/public/celeba/013893.png,6351,116,train,30
394,013904.png,/nas-ctm01/datasets/public/celeba/013904.png,3569,50,train,29
395,013921.png,/nas-ctm01/datasets/public/celeba/013921.png,1135,7,train,30
396,013976.png,/nas-ctm01/datasets/public/celeba/013976.png,6997,136,train,28
397,013990.png,/nas-ctm01/datasets/public/celeba/013990.png,4511,68,train,30
398,013992.png,/nas-ctm01/datasets/public/celeba/013992.png,1657,18,train,30
399,014005.png,/nas-ctm01/datasets/public/celeba/014005.png,289,1,train,30
400,014024.png,/nas-ctm01/datasets/public/celeba/014024.png,7260,143,train,30
401,014045.png,/nas-ctm01/datasets/public/celeba/014045.png,2296,34,train,29
402,014129.png,/nas-ctm01/datasets/public/celeba/014129.png,9915,190,train,30
403,014130.png,/nas-ctm01/datasets/public/celeba/014130.png,4157,58,val,30
404,014135.png,/nas-ctm01/datasets/public/celeba/014135.png,8469,161,test,28
405,014149.png,/nas-ctm01/datasets/public/celeba/014149.png,1629,16,train,30
406,014158.png,/nas-ctm01/datasets/public/celeba/014158.png,2236,31,train,29
407,014193.png,/nas-ctm01/datasets/public/celeba/014193.png,2643,38,train,29
408,014211.png,/nas-ctm01/datasets/public/celeba/014211.png,9810,189,val,28
409,014218.png,/nas-ctm01/datasets/public/celeba/014218.png,6876,132,train,30
410,014219.png,/nas-ctm01/datasets/public/celeba/014219.png,7348,144,train,30
411,014237.png,/nas-ctm01/datasets/public/celeba/014237.png,6043,106,train,29
412,014258.png,/nas-ctm01/datasets/public/celeba/014258.png,10085,193,train,26
413,014269.png,/nas-ctm01/datasets/public/celeba/014269.png,5911,103,train,29
414,014271.png,/nas-ctm01/datasets/public/celeba/014271.png,4819,74,test,27
415,014321.png,/nas-ctm01/datasets/public/celeba/014321.png,8148,153,train,30
416,014352.png,/nas-ctm01/datasets/public/celeba/014352.png,2055,24,train,30
417,014365.png,/nas-ctm01/datasets/public/celeba/014365.png,8946,172,train,30
418,014370.png,/nas-ctm01/datasets/public/celeba/014370.png,4309,60,val,26
419,014481.png,/nas-ctm01/datasets/public/celeba/014481.png,5344,86,test,30
420,014563.png,/nas-ctm01/datasets/public/celeba/014563.png,9091,176,train,30
421,014644.png,/nas-ctm01/datasets/public/celeba/014644.png,2015,23,test,30
422,014656.png,/nas-ctm01/datasets/public/celeba/014656.png,1448,12,train,25
423,014704.png,/nas-ctm01/datasets/public/celeba/014704.png,5344,86,train,30
424,014708.png,/nas-ctm01/datasets/public/celeba/014708.png,8148,153,train,30
425,014733.png,/nas-ctm01/datasets/public/celeba/014733.png,1946,20,train,30
426,014743.png,/nas-ctm01/datasets/public/celeba/014743.png,4808,73,train,30
427,014805.png,/nas-ctm01/datasets/public/celeba/014805.png,5479,91,train,29
428,014838.png,/nas-ctm01/datasets/public/celeba/014838.png,5101,82,train,27
429,014853.png,/nas-ctm01/datasets/public/celeba/014853.png,5479,91,train,29
430,014855.png,/nas-ctm01/datasets/public/celeba/014855.png,10144,196,train,28
431,014930.png,/nas-ctm01/datasets/public/celeba/014930.png,4157,58,train,30
432,014937.png,/nas-ctm01/datasets/public/celeba/014937.png,6042,105,val,29
433,014964.png,/nas-ctm01/datasets/public/celeba/014964.png,6420,121,train,30
434,014976.png,/nas-ctm01/datasets/public/celeba/014976.png,10144,196,train,28
435,015013.png,/nas-ctm01/datasets/public/celeba/015013.png,3263,48,train,28
436,015043.png,/nas-ctm01/datasets/public/celeba/015043.png,9091,176,train,30
437,015072.png,/nas-ctm01/datasets/public/celeba/015072.png,9245,181,val,30
438,015130.png,/nas-ctm01/datasets/public/celeba/015130.png,7348,144,train,30
439,015163.png,/nas-ctm01/datasets/public/celeba/015163.png,5786,100,train,25
440,015355.png,/nas-ctm01/datasets/public/celeba/015355.png,1946,20,train,30
441,015399.png,/nas-ctm01/datasets/public/celeba/015399.png,4511,68,train,30
442,015453.png,/nas-ctm01/datasets/public/celeba/015453.png,4951,79,val,30
443,015466.png,/nas-ctm01/datasets/public/celeba/015466.png,3022,44,train,30
444,015491.png,/nas-ctm01/datasets/public/celeba/015491.png,7353,145,train,29
445,015521.png,/nas-ctm01/datasets/public/celeba/015521.png,6876,132,test,30
446,015530.png,/nas-ctm01/datasets/public/celeba/015530.png,6143,111,train,30
447,015550.png,/nas-ctm01/datasets/public/celeba/015550.png,4672,71,train,30
448,015624.png,/nas-ctm01/datasets/public/celeba/015624.png,5046,81,test,30
449,015648.png,/nas-ctm01/datasets/public/celeba/015648.png,8692,163,train,27
450,015667.png,/nas-ctm01/datasets/public/celeba/015667.png,4936,77,train,30
451,015706.png,/nas-ctm01/datasets/public/celeba/015706.png,5827,102,train,30
452,015720.png,/nas-ctm01/datasets/public/celeba/015720.png,8448,158,train,30
453,015736.png,/nas-ctm01/datasets/public/celeba/015736.png,6044,107,train,29
454,015811.png,/nas-ctm01/datasets/public/celeba/015811.png,4832,75,val,30
455,015964.png,/nas-ctm01/datasets/public/celeba/015964.png,9789,187,train,30
456,015985.png,/nas-ctm01/datasets/public/celeba/015985.png,7001,137,train,30
457,016015.png,/nas-ctm01/datasets/public/celeba/016015.png,4439,64,val,30
458,016036.png,/nas-ctm01/datasets/public/celeba/016036.png,1448,12,train,25
459,016062.png,/nas-ctm01/datasets/public/celeba/016062.png,6928,135,test,30
460,016095.png,/nas-ctm01/datasets/public/celeba/016095.png,8785,168,val,29
461,016147.png,/nas-ctm01/datasets/public/celeba/016147.png,661,3,train,30
462,016150.png,/nas-ctm01/datasets/public/celeba/016150.png,1946,20,val,30
463,016158.png,/nas-ctm01/datasets/public/celeba/016158.png,9206,180,train,30
464,016178.png,/nas-ctm01/datasets/public/celeba/016178.png,7850,148,train,27
465,016213.png,/nas-ctm01/datasets/public/celeba/016213.png,1422,11,train,30
466,016221.png,/nas-ctm01/datasets/public/celeba/016221.png,9810,189,train,28
467,016252.png,/nas-ctm01/datasets/public/celeba/016252.png,6112,110,train,27
468,016316.png,/nas-ctm01/datasets/public/celeba/016316.png,7195,142,test,30
469,016349.png,/nas-ctm01/datasets/public/celeba/016349.png,6355,118,train,30
470,016360.png,/nas-ctm01/datasets/public/celeba/016360.png,8469,161,test,28
471,016454.png,/nas-ctm01/datasets/public/celeba/016454.png,2225,30,train,30
472,016524.png,/nas-ctm01/datasets/public/celeba/016524.png,5815,101,test,30
473,016542.png,/nas-ctm01/datasets/public/celeba/016542.png,6682,124,train,28
474,016573.png,/nas-ctm01/datasets/public/celeba/016573.png,6851,130,train,30
475,016636.png,/nas-ctm01/datasets/public/celeba/016636.png,9810,189,test,28
476,016644.png,/nas-ctm01/datasets/public/celeba/016644.png,4577,69,test,30
477,016661.png,/nas-ctm01/datasets/public/celeba/016661.png,10000,191,train,30
478,016665.png,/nas-ctm01/datasets/public/celeba/016665.png,5046,81,train,30
479,016716.png,/nas-ctm01/datasets/public/celeba/016716.png,7260,143,train,30
480,016718.png,/nas-ctm01/datasets/public/celeba/016718.png,8454,159,train,30
481,016741.png,/nas-ctm01/datasets/public/celeba/016741.png,1946,20,train,30
482,016781.png,/nas-ctm01/datasets/public/celeba/016781.png,5382,87,train,29
483,016878.png,/nas-ctm01/datasets/public/celeba/016878.png,5101,82,train,27
484,016884.png,/nas-ctm01/datasets/public/celeba/016884.png,10160,197,train,30
485,016889.png,/nas-ctm01/datasets/public/celeba/016889.png,6386,120,train,29
486,016890.png,/nas-ctm01/datasets/public/celeba/016890.png,9290,183,test,30
487,016961.png,/nas-ctm01/datasets/public/celeba/016961.png,5344,86,train,30
488,017039.png,/nas-ctm01/datasets/public/celeba/017039.png,6365,119,val,30
489,017053.png,/nas-ctm01/datasets/public/celeba/017053.png,3808,53,train,29
490,017058.png,/nas-ctm01/datasets/public/celeba/017058.png,4702,72,train,28
491,017061.png,/nas-ctm01/datasets/public/celeba/017061.png,3017,43,train,29
492,017110.png,/nas-ctm01/datasets/public/celeba/017110.png,2158,27,train,29
493,017201.png,/nas-ctm01/datasets/public/celeba/017201.png,5489,93,test,30
494,017294.png,/nas-ctm01/datasets/public/celeba/017294.png,2236,31,train,29
495,017296.png,/nas-ctm01/datasets/public/celeba/017296.png,6042,105,train,29
496,017312.png,/nas-ctm01/datasets/public/celeba/017312.png,6483,123,train,30
497,017328.png,/nas-ctm01/datasets/public/celeba/017328.png,6921,134,train,26
498,017358.png,/nas-ctm01/datasets/public/celeba/017358.png,5142,83,train,30
499,017367.png,/nas-ctm01/datasets/public/celeba/017367.png,3896,54,val,29
500,017413.png,/nas-ctm01/datasets/public/celeba/017413.png,894,4,train,30
501,017458.png,/nas-ctm01/datasets/public/celeba/017458.png,6860,131,train,30
502,017473.png,/nas-ctm01/datasets/public/celeba/017473.png,6043,106,train,29
503,017474.png,/nas-ctm01/datasets/public/celeba/017474.png,8454,159,train,30
504,017490.png,/nas-ctm01/datasets/public/celeba/017490.png,6921,134,train,26
505,017546.png,/nas-ctm01/datasets/public/celeba/017546.png,7151,140,train,29
506,017638.png,/nas-ctm01/datasets/public/celeba/017638.png,7353,145,test,29
507,017669.png,/nas-ctm01/datasets/public/celeba/017669.png,6439,122,train,30
508,017687.png,/nas-ctm01/datasets/public/celeba/017687.png,1467,13,val,30
509,017730.png,/nas-ctm01/datasets/public/celeba/017730.png,6043,106,train,29
510,017762.png,/nas-ctm01/datasets/public/celeba/017762.png,661,3,train,30
511,017815.png,/nas-ctm01/datasets/public/celeba/017815.png,7260,143,train,30
512,017829.png,/nas-ctm01/datasets/public/celeba/017829.png,8785,168,train,29
513,017855.png,/nas-ctm01/datasets/public/celeba/017855.png,1422,11,train,30
514,017909.png,/nas-ctm01/datasets/public/celeba/017909.png,5911,103,train,29
515,017912.png,/nas-ctm01/datasets/public/celeba/017912.png,9206,180,train,30
516,017926.png,/nas-ctm01/datasets/public/celeba/017926.png,8454,159,train,30
517,018018.png,/nas-ctm01/datasets/public/celeba/018018.png,6844,129,train,30
518,018044.png,/nas-ctm01/datasets/public/celeba/018044.png,6439,122,train,30
519,018153.png,/nas-ctm01/datasets/public/celeba/018153.png,1128,6,val,30
520,018158.png,/nas-ctm01/datasets/public/celeba/018158.png,10095,194,test,28
521,018191.png,/nas-ctm01/datasets/public/celeba/018191.png,7260,143,train,30
522,018194.png,/nas-ctm01/datasets/public/celeba/018194.png,7923,151,train,27
523,018319.png,/nas-ctm01/datasets/public/celeba/018319.png,3022,44,train,30
524,018356.png,/nas-ctm01/datasets/public/celeba/018356.png,1947,21,train,30
525,018377.png,/nas-ctm01/datasets/public/celeba/018377.png,9290,183,test,30
526,018378.png,/nas-ctm01/datasets/public/celeba/018378.png,6844,129,train,30
527,018423.png,/nas-ctm01/datasets/public/celeba/018423.png,1493,14,train,29
528,018424.png,/nas-ctm01/datasets/public/celeba/018424.png,9290,183,train,30
529,018541.png,/nas-ctm01/datasets/public/celeba/018541.png,6143,111,train,30
530,018577.png,/nas-ctm01/datasets/public/celeba/018577.png,10134,195,train,30
531,018666.png,/nas-ctm01/datasets/public/celeba/018666.png,9678,184,train,30
532,018689.png,/nas-ctm01/datasets/public/celeba/018689.png,4702,72,train,28
533,018730.png,/nas-ctm01/datasets/public/celeba/018730.png,7004,138,test,30
534,018756.png,/nas-ctm01/datasets/public/celeba/018756.png,6921,134,train,26
535,018772.png,/nas-ctm01/datasets/public/celeba/018772.png,9184,179,train,30
536,018775.png,/nas-ctm01/datasets/public/celeba/018775.png,9731,185,train,30
537,018796.png,/nas-ctm01/datasets/public/celeba/018796.png,4808,73,train,30
538,018877.png,/nas-ctm01/datasets/public/celeba/018877.png,6337,115,val,29
539,018905.png,/nas-ctm01/datasets/public/celeba/018905.png,9184,179,val,30
540,018907.png,/nas-ctm01/datasets/public/celeba/018907.png,3678,52,train,29
541,018916.png,/nas-ctm01/datasets/public/celeba/018916.png,6143,111,val,30
542,018931.png,/nas-ctm01/datasets/public/celeba/018931.png,5479,91,train,29
543,018965.png,/nas-ctm01/datasets/public/celeba/018965.png,10095,194,test,28
544,019001.png,/nas-ctm01/datasets/public/celeba/019001.png,9056,174,train,27
545,019033.png,/nas-ctm01/datasets/public/celeba/019033.png,3678,52,train,29
546,019044.png,/nas-ctm01/datasets/public/celeba/019044.png,6439,122,train,30
547,019059.png,/nas-ctm01/datasets/public/celeba/019059.png,6928,135,train,30
548,019088.png,/nas-ctm01/datasets/public/celeba/019088.png,2805,40,train,30
549,019091.png,/nas-ctm01/datasets/public/celeba/019091.png,1947,21,train,30
550,019149.png,/nas-ctm01/datasets/public/celeba/019149.png,8148,153,train,30
551,019158.png,/nas-ctm01/datasets/public/celeba/019158.png,1493,14,train,29
552,019194.png,/nas-ctm01/datasets/public/celeba/019194.png,1258,8,train,29
553,019219.png,/nas-ctm01/datasets/public/celeba/019219.png,6143,111,val,30
554,019303.png,/nas-ctm01/datasets/public/celeba/019303.png,5182,84,train,29
555,019367.png,/nas-ctm01/datasets/public/celeba/019367.png,4511,68,train,30
556,019375.png,/nas-ctm01/datasets/public/celeba/019375.png,9184,179,val,30
557,019380.png,/nas-ctm01/datasets/public/celeba/019380.png,5815,101,train,30
558,019383.png,/nas-ctm01/datasets/public/celeba/019383.png,1422,11,train,30
559,019559.png,/nas-ctm01/datasets/public/celeba/019559.png,6877,133,train,26
560,019585.png,/nas-ctm01/datasets/public/celeba/019585.png,4309,60,train,26
561,019638.png,/nas-ctm01/datasets/public/celeba/019638.png,9678,184,train,30
562,019645.png,/nas-ctm01/datasets/public/celeba/019645.png,4819,74,train,27
563,019653.png,/nas-ctm01/datasets/public/celeba/019653.png,5182,84,train,29
564,019657.png,/nas-ctm01/datasets/public/celeba/019657.png,2805,40,train,30
565,019670.png,/nas-ctm01/datasets/public/celeba/019670.png,9091,176,train,30
566,019704.png,/nas-ctm01/datasets/public/celeba/019704.png,4268,59,train,30
567,019706.png,/nas-ctm01/datasets/public/celeba/019706.png,3941,56,train,30
568,019769.png,/nas-ctm01/datasets/public/celeba/019769.png,2236,31,test,29
569,019783.png,/nas-ctm01/datasets/public/celeba/019783.png,7004,138,train,30
570,019788.png,/nas-ctm01/datasets/public/celeba/019788.png,5479,91,train,29
571,019818.png,/nas-ctm01/datasets/public/celeba/019818.png,4808,73,test,30
572,019819.png,/nas-ctm01/datasets/public/celeba/019819.png,8783,167,test,30
573,019872.png,/nas-ctm01/datasets/public/celeba/019872.png,5489,93,train,30
574,020055.png,/nas-ctm01/datasets/public/celeba/020055.png,10134,195,train,30
575,020059.png,/nas-ctm01/datasets/public/celeba/020059.png,3941,56,train,30
