row_index_in_train_npy,embedding_index_original_dataset,smiling_probability,smiling_percentage,smiling_prediction,filename,image_path
283,8426,0.99990678,99.9907,1,08426.png,/nas-ctm01/datasets/public/ffhq256/08426.png
284,42760,0.99785990,99.7860,1,42760.png,/nas-ctm01/datasets/public/ffhq256/42760.png
285,30999,0.00094126,0.0941,0,30999.png,/nas-ctm01/datasets/public/ffhq256/30999.png
286,47821,0.03771208,3.7712,0,47821.png,/nas-ctm01/datasets/public/ffhq256/47821.png
287,62163,0.96732485,96.7325,1,62163.png,/nas-ctm01/datasets/public/ffhq256/62163.png
288,50657,0.99277002,99.2770,1,50657.png,/nas-ctm01/datasets/public/ffhq256/50657.png
289,27504,0.17292276,17.2923,0,27504.png,/nas-ctm01/datasets/public/ffhq256/27504.png
290,890,0.98478299,98.4783,1,00890.png,/nas-ctm01/datasets/public/ffhq256/00890.png
291,35883,0.85021949,85.0219,1,35883.png,/nas-ctm01/datasets/public/ffhq256/35883.png
292,28306,0.00391302,0.3913,0,28306.png,/nas-ctm01/datasets/public/ffhq256/28306.png
293,22978,0.87423700,87.4237,1,22978.png,/nas-ctm01/datasets/public/ffhq256/22978.png
294,52475,0.98177320,98.1773,1,52475.png,/nas-ctm01/datasets/public/ffhq256/52475.png
295,51812,0.70741695,70.7417,1,51812.png,/nas-ctm01/datasets/public/ffhq256/51812.png
296,54352,0.99942088,99.9421,1,54352.png,/nas-ctm01/datasets/public/ffhq256/54352.png
297,15766,0.71998638,71.9986,1,15766.png,/nas-ctm01/datasets/public/ffhq256/15766.png
298,46869,0.05497683,5.4977,0,46869.png,/nas-ctm01/datasets/public/ffhq256/46869.png
299,43063,0.73229104,73.2291,1,43063.png,/nas-ctm01/datasets/public/ffhq256/43063.png
300,39740,0.01603647,1.6036,0,39740.png,/nas-ctm01/datasets/public/ffhq256/39740.png
301,44480,0.97202265,97.2023,1,44480.png,/nas-ctm01/datasets/public/ffhq256/44480.png
302,42989,0.42712593,42.7126,0,42989.png,/nas-ctm01/datasets/public/ffhq256/42989.png
303,40925,0.01018654,1.0187,0,40925.png,/nas-ctm01/datasets/public/ffhq256/40925.png
304,28944,0.71426892,71.4269,1,28944.png,/nas-ctm01/datasets/public/ffhq256/28944.png
305,55574,0.04453833,4.4538,0,55574.png,/nas-ctm01/datasets/public/ffhq256/55574.png
306,56346,0.00085671,0.0857,0,56346.png,/nas-ctm01/datasets/public/ffhq256/56346.png
307,40338,0.14388230,14.3882,0,40338.png,/nas-ctm01/datasets/public/ffhq256/40338.png
308,54025,0.79895723,79.8957,1,54025.png,/nas-ctm01/datasets/public/ffhq256/54025.png
309,3502,0.09051817,9.0518,0,03502.png,/nas-ctm01/datasets/public/ffhq256/03502.png
310,22138,0.82572955,82.5730,1,22138.png,/nas-ctm01/datasets/public/ffhq256/22138.png
311,65357,0.03202386,3.2024,0,65357.png,/nas-ctm01/datasets/public/ffhq256/65357.png
312,10530,0.90996850,90.9968,1,10530.png,/nas-ctm01/datasets/public/ffhq256/10530.png
313,34177,0.92649305,92.6493,1,34177.png,/nas-ctm01/datasets/public/ffhq256/34177.png
314,52731,0.99868482,99.8685,1,52731.png,/nas-ctm01/datasets/public/ffhq256/52731.png
315,29749,0.99480116,99.4801,1,29749.png,/nas-ctm01/datasets/public/ffhq256/29749.png
316,26757,0.99944693,99.9447,1,26757.png,/nas-ctm01/datasets/public/ffhq256/26757.png
317,52725,0.99892777,99.8928,1,52725.png,/nas-ctm01/datasets/public/ffhq256/52725.png
318,55333,0.01342027,1.3420,0,55333.png,/nas-ctm01/datasets/public/ffhq256/55333.png
319,65910,0.00238973,0.2390,0,65910.png,/nas-ctm01/datasets/public/ffhq256/65910.png
320,47389,0.86632890,86.6329,1,47389.png,/nas-ctm01/datasets/public/ffhq256/47389.png
321,41343,0.85290670,85.2907,1,41343.png,/nas-ctm01/datasets/public/ffhq256/41343.png
322,26077,0.27485594,27.4856,0,26077.png,/nas-ctm01/datasets/public/ffhq256/26077.png
323,47405,0.95773613,95.7736,1,47405.png,/nas-ctm01/datasets/public/ffhq256/47405.png
324,66218,0.04469522,4.4695,0,66218.png,/nas-ctm01/datasets/public/ffhq256/66218.png
325,8193,0.97910243,97.9102,1,08193.png,/nas-ctm01/datasets/public/ffhq256/08193.png
326,68149,0.99916697,99.9167,1,68149.png,/nas-ctm01/datasets/public/ffhq256/68149.png
327,30631,0.02940685,2.9407,0,30631.png,/nas-ctm01/datasets/public/ffhq256/30631.png
328,25311,0.00490810,0.4908,0,25311.png,/nas-ctm01/datasets/public/ffhq256/25311.png
329,33137,0.00667148,0.6671,0,33137.png,/nas-ctm01/datasets/public/ffhq256/33137.png
330,1491,0.89408171,89.4082,1,01491.png,/nas-ctm01/datasets/public/ffhq256/01491.png
331,58148,0.57269508,57.2695,1,58148.png,/nas-ctm01/datasets/public/ffhq256/58148.png
332,51724,0.03433595,3.4336,0,51724.png,/nas-ctm01/datasets/public/ffhq256/51724.png
333,22086,0.98662311,98.6623,1,22086.png,/nas-ctm01/datasets/public/ffhq256/22086.png
334,25344,0.99442035,99.4420,1,25344.png,/nas-ctm01/datasets/public/ffhq256/25344.png
335,52467,0.01221509,1.2215,0,52467.png,/nas-ctm01/datasets/public/ffhq256/52467.png
336,64019,0.45031759,45.0318,0,64019.png,/nas-ctm01/datasets/public/ffhq256/64019.png
337,6651,0.29858813,29.8588,0,06651.png,/nas-ctm01/datasets/public/ffhq256/06651.png
338,40627,0.99981743,99.9817,1,40627.png,/nas-ctm01/datasets/public/ffhq256/40627.png
339,11562,0.91431451,91.4315,1,11562.png,/nas-ctm01/datasets/public/ffhq256/11562.png
340,47401,0.10761771,10.7618,0,47401.png,/nas-ctm01/datasets/public/ffhq256/47401.png
341,20016,0.99778038,99.7780,1,20016.png,/nas-ctm01/datasets/public/ffhq256/20016.png
342,43658,0.71884763,71.8848,1,43658.png,/nas-ctm01/datasets/public/ffhq256/43658.png
343,59904,0.96033841,96.0338,1,59904.png,/nas-ctm01/datasets/public/ffhq256/59904.png
344,13413,0.58048362,58.0484,1,13413.png,/nas-ctm01/datasets/public/ffhq256/13413.png
345,55735,0.79584420,79.5844,1,55735.png,/nas-ctm01/datasets/public/ffhq256/55735.png
346,7706,0.95831692,95.8317,1,07706.png,/nas-ctm01/datasets/public/ffhq256/07706.png
347,45919,0.99516523,99.5165,1,45919.png,/nas-ctm01/datasets/public/ffhq256/45919.png
348,57833,0.00566635,0.5666,0,57833.png,/nas-ctm01/datasets/public/ffhq256/57833.png
349,10950,0.01280085,1.2801,0,10950.png,/nas-ctm01/datasets/public/ffhq256/10950.png
350,67648,0.71394670,71.3947,1,67648.png,/nas-ctm01/datasets/public/ffhq256/67648.png
351,28052,0.03111746,3.1117,0,28052.png,/nas-ctm01/datasets/public/ffhq256/28052.png
352,43362,0.53288430,53.2884,1,43362.png,/nas-ctm01/datasets/public/ffhq256/43362.png
353,60020,0.98244214,98.2442,1,60020.png,/nas-ctm01/datasets/public/ffhq256/60020.png
354,58191,0.65486509,65.4865,1,58191.png,/nas-ctm01/datasets/public/ffhq256/58191.png
355,35511,0.99903131,99.9031,1,35511.png,/nas-ctm01/datasets/public/ffhq256/35511.png
356,26112,0.99923575,99.9236,1,26112.png,/nas-ctm01/datasets/public/ffhq256/26112.png
357,30088,0.88593411,88.5934,1,30088.png,/nas-ctm01/datasets/public/ffhq256/30088.png
358,26522,0.06948119,6.9481,0,26522.png,/nas-ctm01/datasets/public/ffhq256/26522.png
359,28262,0.99970156,99.9702,1,28262.png,/nas-ctm01/datasets/public/ffhq256/28262.png
360,43745,0.04366455,4.3665,0,43745.png,/nas-ctm01/datasets/public/ffhq256/43745.png
361,68701,0.98370516,98.3705,1,68701.png,/nas-ctm01/datasets/public/ffhq256/68701.png
362,20940,0.11524860,11.5249,0,20940.png,/nas-ctm01/datasets/public/ffhq256/20940.png
363,19081,0.99110162,99.1102,1,19081.png,/nas-ctm01/datasets/public/ffhq256/19081.png
364,31046,0.00041462,0.0415,0,31046.png,/nas-ctm01/datasets/public/ffhq256/31046.png
365,34166,0.01064747,1.0647,0,34166.png,/nas-ctm01/datasets/public/ffhq256/34166.png
366,47156,0.99563736,99.5637,1,47156.png,/nas-ctm01/datasets/public/ffhq256/47156.png
367,51170,0.03314496,3.3145,0,51170.png,/nas-ctm01/datasets/public/ffhq256/51170.png
368,5083,0.97018492,97.0185,1,05083.png,/nas-ctm01/datasets/public/ffhq256/05083.png
369,20969,0.98678547,98.6785,1,20969.png,/nas-ctm01/datasets/public/ffhq256/20969.png
370,51961,0.32080707,32.0807,0,51961.png,/nas-ctm01/datasets/public/ffhq256/51961.png
371,57106,0.96528947,96.5289,1,57106.png,/nas-ctm01/datasets/public/ffhq256/57106.png
372,30938,0.01369984,1.3700,0,30938.png,/nas-ctm01/datasets/public/ffhq256/30938.png
373,18177,0.08827548,8.8275,0,18177.png,/nas-ctm01/datasets/public/ffhq256/18177.png
374,21161,0.99828881,99.8289,1,21161.png,/nas-ctm01/datasets/public/ffhq256/21161.png
375,56413,0.10370339,10.3703,0,56413.png,/nas-ctm01/datasets/public/ffhq256/56413.png
376,22767,0.07799977,7.8000,0,22767.png,/nas-ctm01/datasets/public/ffhq256/22767.png
377,52907,0.01983109,1.9831,0,52907.png,/nas-ctm01/datasets/public/ffhq256/52907.png
378,49096,0.90357143,90.3571,1,49096.png,/nas-ctm01/datasets/public/ffhq256/49096.png
379,67365,0.78892916,78.8929,1,67365.png,/nas-ctm01/datasets/public/ffhq256/67365.png
380,43945,0.88697624,88.6976,1,43945.png,/nas-ctm01/datasets/public/ffhq256/43945.png
381,35870,0.10643636,10.6436,0,35870.png,/nas-ctm01/datasets/public/ffhq256/35870.png
382,21633,0.99354666,99.3547,1,21633.png,/nas-ctm01/datasets/public/ffhq256/21633.png
383,7786,0.01917972,1.9180,0,07786.png,/nas-ctm01/datasets/public/ffhq256/07786.png
384,31865,0.00528290,0.5283,0,31865.png,/nas-ctm01/datasets/public/ffhq256/31865.png
385,5601,0.85176098,85.1761,1,05601.png,/nas-ctm01/datasets/public/ffhq256/05601.png
386,6705,0.06093320,6.0933,0,06705.png,/nas-ctm01/datasets/public/ffhq256/06705.png
387,44302,0.67022443,67.0224,1,44302.png,/nas-ctm01/datasets/public/ffhq256/44302.png
388,27918,0.56546921,56.5469,1,27918.png,/nas-ctm01/datasets/public/ffhq256/27918.png
389,45753,0.66425574,66.4256,1,45753.png,/nas-ctm01/datasets/public/ffhq256/45753.png
390,20255,0.47524756,47.5248,0,20255.png,/nas-ctm01/datasets/public/ffhq256/20255.png
391,39431,0.85881364,85.8814,1,39431.png,/nas-ctm01/datasets/public/ffhq256/39431.png
392,36529,0.63045782,63.0458,1,36529.png,/nas-ctm01/datasets/public/ffhq256/36529.png
393,28279,0.99493670,99.4937,1,28279.png,/nas-ctm01/datasets/public/ffhq256/28279.png
394,40713,0.51744801,51.7448,1,40713.png,/nas-ctm01/datasets/public/ffhq256/40713.png
395,9935,0.01281832,1.2818,0,09935.png,/nas-ctm01/datasets/public/ffhq256/09935.png
396,47154,0.78369975,78.3700,1,47154.png,/nas-ctm01/datasets/public/ffhq256/47154.png
397,43735,0.99454123,99.4541,1,43735.png,/nas-ctm01/datasets/public/ffhq256/43735.png
398,43651,0.23686729,23.6867,0,43651.png,/nas-ctm01/datasets/public/ffhq256/43651.png
399,62198,0.97589850,97.5899,1,62198.png,/nas-ctm01/datasets/public/ffhq256/62198.png
400,66551,0.53860396,53.8604,1,66551.png,/nas-ctm01/datasets/public/ffhq256/66551.png
401,24738,0.99719799,99.7198,1,24738.png,/nas-ctm01/datasets/public/ffhq256/24738.png
402,47327,0.02028483,2.0285,0,47327.png,/nas-ctm01/datasets/public/ffhq256/47327.png
403,27102,0.03532366,3.5324,0,27102.png,/nas-ctm01/datasets/public/ffhq256/27102.png
404,39735,0.87254453,87.2545,1,39735.png,/nas-ctm01/datasets/public/ffhq256/39735.png
405,7133,0.78834116,78.8341,1,07133.png,/nas-ctm01/datasets/public/ffhq256/07133.png
406,5047,0.79963565,79.9636,1,05047.png,/nas-ctm01/datasets/public/ffhq256/05047.png
407,43808,0.09508638,9.5086,0,43808.png,/nas-ctm01/datasets/public/ffhq256/43808.png
408,59356,0.00462041,0.4620,0,59356.png,/nas-ctm01/datasets/public/ffhq256/59356.png
409,39363,0.22008185,22.0082,0,39363.png,/nas-ctm01/datasets/public/ffhq256/39363.png
410,51695,0.00392917,0.3929,0,51695.png,/nas-ctm01/datasets/public/ffhq256/51695.png
411,15944,0.00115190,0.1152,0,15944.png,/nas-ctm01/datasets/public/ffhq256/15944.png
412,61340,0.97658461,97.6585,1,61340.png,/nas-ctm01/datasets/public/ffhq256/61340.png
413,50409,0.23135827,23.1358,0,50409.png,/nas-ctm01/datasets/public/ffhq256/50409.png
414,51154,0.49483079,49.4831,0,51154.png,/nas-ctm01/datasets/public/ffhq256/51154.png
415,64829,0.98853314,98.8533,1,64829.png,/nas-ctm01/datasets/public/ffhq256/64829.png
416,11546,0.04723008,4.7230,0,11546.png,/nas-ctm01/datasets/public/ffhq256/11546.png
417,49891,0.98811603,98.8116,1,49891.png,/nas-ctm01/datasets/public/ffhq256/49891.png
418,37154,0.16140544,16.1405,0,37154.png,/nas-ctm01/datasets/public/ffhq256/37154.png
419,68341,0.96524096,96.5241,1,68341.png,/nas-ctm01/datasets/public/ffhq256/68341.png
420,30514,0.93464178,93.4642,1,30514.png,/nas-ctm01/datasets/public/ffhq256/30514.png
421,23650,0.97188765,97.1888,1,23650.png,/nas-ctm01/datasets/public/ffhq256/23650.png
422,37139,0.15539333,15.5393,0,37139.png,/nas-ctm01/datasets/public/ffhq256/37139.png
423,63378,0.01732597,1.7326,0,63378.png,/nas-ctm01/datasets/public/ffhq256/63378.png
424,68235,0.19360015,19.3600,0,68235.png,/nas-ctm01/datasets/public/ffhq256/68235.png
425,42463,0.99019277,99.0193,1,42463.png,/nas-ctm01/datasets/public/ffhq256/42463.png
426,31306,0.09720591,9.7206,0,31306.png,/nas-ctm01/datasets/public/ffhq256/31306.png
427,57903,0.01717272,1.7173,0,57903.png,/nas-ctm01/datasets/public/ffhq256/57903.png
428,28326,0.28131461,28.1315,0,28326.png,/nas-ctm01/datasets/public/ffhq256/28326.png
429,10268,0.01738249,1.7382,0,10268.png,/nas-ctm01/datasets/public/ffhq256/10268.png
430,27480,0.72573429,72.5734,1,27480.png,/nas-ctm01/datasets/public/ffhq256/27480.png
431,64825,0.69585639,69.5856,1,64825.png,/nas-ctm01/datasets/public/ffhq256/64825.png
432,64054,0.36015478,36.0155,0,64054.png,/nas-ctm01/datasets/public/ffhq256/64054.png
433,14168,0.72629696,72.6297,1,14168.png,/nas-ctm01/datasets/public/ffhq256/14168.png
434,69502,0.39204746,39.2047,0,69502.png,/nas-ctm01/datasets/public/ffhq256/69502.png
435,36883,0.99682117,99.6821,1,36883.png,/nas-ctm01/datasets/public/ffhq256/36883.png
436,48275,0.45811611,45.8116,0,48275.png,/nas-ctm01/datasets/public/ffhq256/48275.png
437,26565,0.80838728,80.8387,1,26565.png,/nas-ctm01/datasets/public/ffhq256/26565.png
438,12522,0.32499072,32.4991,0,12522.png,/nas-ctm01/datasets/public/ffhq256/12522.png
439,32215,0.84462118,84.4621,1,32215.png,/nas-ctm01/datasets/public/ffhq256/32215.png
440,7754,0.98869550,98.8696,1,07754.png,/nas-ctm01/datasets/public/ffhq256/07754.png
441,12430,0.99592459,99.5925,1,12430.png,/nas-ctm01/datasets/public/ffhq256/12430.png
442,4264,0.14124104,14.1241,0,04264.png,/nas-ctm01/datasets/public/ffhq256/04264.png
443,60842,0.98034668,98.0347,1,60842.png,/nas-ctm01/datasets/public/ffhq256/60842.png
444,963,0.11288314,11.2883,0,00963.png,/nas-ctm01/datasets/public/ffhq256/00963.png
445,22950,0.89100510,89.1005,1,22950.png,/nas-ctm01/datasets/public/ffhq256/22950.png
446,42753,0.01469956,1.4700,0,42753.png,/nas-ctm01/datasets/public/ffhq256/42753.png
447,17539,0.05765328,5.7653,0,17539.png,/nas-ctm01/datasets/public/ffhq256/17539.png
448,52541,0.96156669,96.1567,1,52541.png,/nas-ctm01/datasets/public/ffhq256/52541.png
449,27000,0.13220128,13.2201,0,27000.png,/nas-ctm01/datasets/public/ffhq256/27000.png
450,630,0.96281660,96.2817,1,00630.png,/nas-ctm01/datasets/public/ffhq256/00630.png
451,58500,0.00624382,0.6244,0,58500.png,/nas-ctm01/datasets/public/ffhq256/58500.png
452,3027,0.93152583,93.1526,1,03027.png,/nas-ctm01/datasets/public/ffhq256/03027.png
453,15465,0.91730595,91.7306,1,15465.png,/nas-ctm01/datasets/public/ffhq256/15465.png
454,58202,0.70007926,70.0079,1,58202.png,/nas-ctm01/datasets/public/ffhq256/58202.png
455,8466,0.86730671,86.7307,1,08466.png,/nas-ctm01/datasets/public/ffhq256/08466.png
456,51149,0.90280253,90.2803,1,51149.png,/nas-ctm01/datasets/public/ffhq256/51149.png
457,4472,0.00507475,0.5075,0,04472.png,/nas-ctm01/datasets/public/ffhq256/04472.png
458,30591,0.83182055,83.1821,1,30591.png,/nas-ctm01/datasets/public/ffhq256/30591.png
459,58030,0.99950552,99.9506,1,58030.png,/nas-ctm01/datasets/public/ffhq256/58030.png
460,47580,0.89396489,89.3965,1,47580.png,/nas-ctm01/datasets/public/ffhq256/47580.png
461,49320,0.08290546,8.2905,0,49320.png,/nas-ctm01/datasets/public/ffhq256/49320.png
462,48767,0.11386307,11.3863,0,48767.png,/nas-ctm01/datasets/public/ffhq256/48767.png
463,69575,0.54766786,54.7668,1,69575.png,/nas-ctm01/datasets/public/ffhq256/69575.png
464,45135,0.68094087,68.0941,1,45135.png,/nas-ctm01/datasets/public/ffhq256/45135.png
465,11082,0.85033661,85.0337,1,11082.png,/nas-ctm01/datasets/public/ffhq256/11082.png
466,63595,0.13965802,13.9658,0,63595.png,/nas-ctm01/datasets/public/ffhq256/63595.png
467,63554,0.97635341,97.6353,1,63554.png,/nas-ctm01/datasets/public/ffhq256/63554.png
468,31364,0.27687144,27.6871,0,31364.png,/nas-ctm01/datasets/public/ffhq256/31364.png
469,62839,0.97573644,97.5736,1,62839.png,/nas-ctm01/datasets/public/ffhq256/62839.png
470,4293,0.32093191,32.0932,0,04293.png,/nas-ctm01/datasets/public/ffhq256/04293.png
471,44318,0.07278383,7.2784,0,44318.png,/nas-ctm01/datasets/public/ffhq256/44318.png
472,65731,0.23691608,23.6916,0,65731.png,/nas-ctm01/datasets/public/ffhq256/65731.png
473,61011,0.99645531,99.6455,1,61011.png,/nas-ctm01/datasets/public/ffhq256/61011.png
474,48954,0.48545071,48.5451,0,48954.png,/nas-ctm01/datasets/public/ffhq256/48954.png
475,69232,0.01184604,1.1846,0,69232.png,/nas-ctm01/datasets/public/ffhq256/69232.png
476,9694,0.04220673,4.2207,0,09694.png,/nas-ctm01/datasets/public/ffhq256/09694.png
477,1180,0.06884923,6.8849,0,01180.png,/nas-ctm01/datasets/public/ffhq256/01180.png
478,64648,0.99632722,99.6327,1,64648.png,/nas-ctm01/datasets/public/ffhq256/64648.png
479,48318,0.00738483,0.7385,0,48318.png,/nas-ctm01/datasets/public/ffhq256/48318.png
480,26778,0.12577051,12.5771,0,26778.png,/nas-ctm01/datasets/public/ffhq256/26778.png
481,22609,0.21068862,21.0689,0,22609.png,/nas-ctm01/datasets/public/ffhq256/22609.png
482,53000,0.42220446,42.2204,0,53000.png,/nas-ctm01/datasets/public/ffhq256/53000.png
483,27064,0.58108586,58.1086,1,27064.png,/nas-ctm01/datasets/public/ffhq256/27064.png
484,22548,0.36208439,36.2084,0,22548.png,/nas-ctm01/datasets/public/ffhq256/22548.png
485,23186,0.99880433,99.8804,1,23186.png,/nas-ctm01/datasets/public/ffhq256/23186.png
486,19762,0.99097037,99.0970,1,19762.png,/nas-ctm01/datasets/public/ffhq256/19762.png
487,16125,0.93737465,93.7375,1,16125.png,/nas-ctm01/datasets/public/ffhq256/16125.png
488,39977,0.28629908,28.6299,0,39977.png,/nas-ctm01/datasets/public/ffhq256/39977.png
489,15621,0.96008539,96.0085,1,15621.png,/nas-ctm01/datasets/public/ffhq256/15621.png
490,53138,0.98030740,98.0307,1,53138.png,/nas-ctm01/datasets/public/ffhq256/53138.png
491,13420,0.01083260,1.0833,0,13420.png,/nas-ctm01/datasets/public/ffhq256/13420.png
492,42158,0.73001343,73.0013,1,42158.png,/nas-ctm01/datasets/public/ffhq256/42158.png
493,53504,0.00520237,0.5202,0,53504.png,/nas-ctm01/datasets/public/ffhq256/53504.png
494,6232,0.05678006,5.6780,0,06232.png,/nas-ctm01/datasets/public/ffhq256/06232.png
495,33860,0.82533425,82.5334,1,33860.png,/nas-ctm01/datasets/public/ffhq256/33860.png
496,64846,0.00608399,0.6084,0,64846.png,/nas-ctm01/datasets/public/ffhq256/64846.png
497,24293,0.98613143,98.6131,1,24293.png,/nas-ctm01/datasets/public/ffhq256/24293.png
498,9856,0.00746993,0.7470,0,09856.png,/nas-ctm01/datasets/public/ffhq256/09856.png
499,33446,0.02260547,2.2605,0,33446.png,/nas-ctm01/datasets/public/ffhq256/33446.png
500,32219,0.99934465,99.9345,1,32219.png,/nas-ctm01/datasets/public/ffhq256/32219.png
501,21234,0.99558675,99.5587,1,21234.png,/nas-ctm01/datasets/public/ffhq256/21234.png
502,24049,0.87528908,87.5289,1,24049.png,/nas-ctm01/datasets/public/ffhq256/24049.png
503,37183,0.00248522,0.2485,0,37183.png,/nas-ctm01/datasets/public/ffhq256/37183.png
504,2730,0.89259446,89.2594,1,02730.png,/nas-ctm01/datasets/public/ffhq256/02730.png
505,62958,0.03523167,3.5232,0,62958.png,/nas-ctm01/datasets/public/ffhq256/62958.png
506,61764,0.02535515,2.5355,0,61764.png,/nas-ctm01/datasets/public/ffhq256/61764.png
507,63514,0.24394786,24.3948,0,63514.png,/nas-ctm01/datasets/public/ffhq256/63514.png
508,34282,0.94206780,94.2068,1,34282.png,/nas-ctm01/datasets/public/ffhq256/34282.png
509,59725,0.55325109,55.3251,1,59725.png,/nas-ctm01/datasets/public/ffhq256/59725.png
510,28937,0.43435392,43.4354,0,28937.png,/nas-ctm01/datasets/public/ffhq256/28937.png
511,9798,0.91255641,91.2556,1,09798.png,/nas-ctm01/datasets/public/ffhq256/09798.png
512,55770,0.00566627,0.5666,0,55770.png,/nas-ctm01/datasets/public/ffhq256/55770.png
513,8639,0.79842550,79.8425,1,08639.png,/nas-ctm01/datasets/public/ffhq256/08639.png
514,61146,0.98495954,98.4960,1,61146.png,/nas-ctm01/datasets/public/ffhq256/61146.png
515,8270,0.98212367,98.2124,1,08270.png,/nas-ctm01/datasets/public/ffhq256/08270.png
516,13752,0.00725935,0.7259,0,13752.png,/nas-ctm01/datasets/public/ffhq256/13752.png
517,53447,0.98758018,98.7580,1,53447.png,/nas-ctm01/datasets/public/ffhq256/53447.png
518,3826,0.08908205,8.9082,0,03826.png,/nas-ctm01/datasets/public/ffhq256/03826.png
519,17017,0.67381078,67.3811,1,17017.png,/nas-ctm01/datasets/public/ffhq256/17017.png
